customerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Segment,Churn,Contract
7957-RYHQD,34,42,3332.53,2,4,4,At Risk,Yes,Month-to-month
7963-GQRMY,148,5,226.14000000000001,1,1,1,Hibernating,Yes,Month-to-month
7963-SHNDT,5,54,2105.52,5,4,4,Champions,No,Two year
7964-VEXDG,18,20,1633.08,4,3,3,Potential Loyalists,No,Month-to-month
7964-YESJC,19,25,1668.65,4,3,3,Potential Loyalists,No,Month-to-month
7964-ZRKKG,33,66,5839.44,2,5,5,At Risk,No,One year
7966-YOTQW,15,12,646.01,4,2,2,Potential Loyalists,No,Month-to-month
7967-HYCDE,11,9,633.48,5,2,2,Potential Loyalists,No,Month-to-month
7968-QUXNS,19,7,133.09,4,2,1,Potential Loyalists,No,Month-to-month
7969-AULMZ,90,23,2256.32,1,3,4,At Risk,Yes,Month-to-month
7969-FFOWG,5,65,1304.78,5,5,3,Loyal Customers,No,Two year
7971-HLVXI,4,71,5995.93,5,5,5,Champions,No,Two year
7973-DZRKH,29,68,6257.26,2,5,5,At Risk,No,Two year
7975-JMZNT,28,67,6170.11,2,5,5,At Risk,No,Two year
7975-TZMLR,31,47,4916.3,2,4,5,At Risk,No,One year
7976-CICYS,26,4,79.93,3,1,1,Needs Attention,No,Month-to-month
7977-HXJKU,23,22,435.07,3,3,2,Loyal Customers,No,Two year
7978-DKUQH,9,26,1917.19,5,3,3,Potential Loyalists,No,Month-to-month
7979-CORPM,107,24,2152.88,1,3,4,At Risk,Yes,Month-to-month
7980-MHFLQ,27,72,1793.22,3,5,3,Loyal Customers,No,Two year
7982-VCELR,14,38,3619.78,4,3,4,Needs Attention,No,Month-to-month
7989-AWGEH,15,50,1983.27,4,4,3,Loyal Customers,No,Month-to-month
7989-CHGTL,79,1,20.04,1,1,1,Hibernating,Yes,Month-to-month
7989-VCQOH,28,18,1517.43,2,2,3,Needs Attention,No,Month-to-month
7993-NQLJE,10,17,1278.84,5,2,3,Potential Loyalists,No,Month-to-month
7993-PYKOF,60,7,517.08,2,2,2,Hibernating,Yes,Month-to-month
7994-UYIVZ,32,10,884.25,2,2,2,Hibernating,No,Month-to-month
7994-XIRTR,16,54,3514.41,4,4,4,Champions,No,One year
7995-ZHHNZ,4,43,2414.05,5,4,4,Champions,No,One year
7996-BPXHY,33,15,379.17,2,2,2,Hibernating,No,Two year
7996-MHXLW,30,66,1651.18,2,5,3,At Risk,No,Two year
7997-EASSD,9,62,4999.06,5,5,5,Champions,No,One year
7998-WNZEM,31,71,5686.09,2,5,5,At Risk,No,Two year
7998-ZLXWN,2,14,292.57,5,2,1,Potential Loyalists,No,Month-to-month
8000-REIQB,90,1,72.58,1,1,1,Hibernating,Yes,Month-to-month
8003-EWNDZ,28,12,257.44,2,2,1,Hibernating,No,Month-to-month
8006-PYCSW,22,4,80.16,3,1,1,Needs Attention,No,Month-to-month
8007-YYPWD,5,17,426.03,5,2,2,Potential Loyalists,No,Two year
8008-ESFLK,16,53,5872.37,4,4,5,Champions,No,One year
8008-HAWED,143,13,660.85,1,2,2,Hibernating,Yes,Month-to-month
8008-OTEZX,27,35,690.64,3,3,2,Loyal Customers,No,One year
8010-EZLOU,88,15,1188.85,1,2,3,Needs Attention,Yes,Month-to-month
8012-SOUDQ,18,45,4079.39,4,4,4,Champions,No,Month-to-month
8015-IHCGW,31,74,8566.49,2,5,5,At Risk,No,Two year
8016-NCFVO,13,56,6545.75,4,4,5,Champions,No,Month-to-month
8016-ZMGMO,24,66,4634.86,3,5,5,Needs Attention,No,One year
8017-LXHFA,67,24,2248.29,2,3,4,At Risk,Yes,Month-to-month
8017-UVSZU,21,39,2230.07,3,3,4,Needs Attention,No,Month-to-month
8019-ENHXU,119,41,4089.32,1,4,4,At Risk,Yes,Month-to-month
8020-BWHYL,148,17,1250.8700000000001,1,2,3,Needs Attention,Yes,Month-to-month
8022-BECSI,6,23,451.21,5,3,2,Potential Loyalists,No,One year
8023-QHAIO,33,57,4407.25,2,4,4,At Risk,No,Month-to-month
8024-XNAFQ,13,71,7606.52,4,5,5,Champions,No,Two year
8028-PNXHQ,25,64,1544.93,3,5,3,Loyal Customers,No,Two year
8029-XYPWT,19,70,8008.06,4,5,5,Champions,No,Two year
8033-ATFAS,15,40,2418.21,4,3,4,Needs Attention,No,Month-to-month
8033-VCZGH,15,52,5464.41,4,4,5,Champions,No,One year
8034-RYTVV,22,54,4521.93,3,4,5,Needs Attention,No,One year
8035-BUYVG,110,41,1728.07,1,4,3,At Risk,Yes,One year
8035-PWSEV,4,6,540.75,5,1,2,Potential Loyalists,No,Month-to-month
8039-ACLPL,9,74,5026.96,5,5,5,Champions,No,Two year
8039-EQPIM,18,71,4291.14,4,5,4,Champions,No,Two year
8040-MNRTF,20,2,143.12,3,1,1,Needs Attention,No,Month-to-month
8041-TMEID,25,62,6731.49,3,5,5,Needs Attention,No,Two year
8042-JVNFH,97,1,65.3,1,1,1,Hibernating,Yes,Month-to-month
8042-RNLKO,25,68,1734.73,3,5,3,Loyal Customers,No,One year
8043-PNYSD,15,64,1250.28,4,5,3,Loyal Customers,No,Two year
8044-BGWPI,6,14,294.02,5,2,1,Potential Loyalists,No,Month-to-month
8046-DNVTL,10,63,2430.96,5,5,4,Champions,No,Two year
8048-DSDFQ,26,1,20.39,3,1,1,Needs Attention,No,Month-to-month
8049-WJCLQ,15,10,603.7,4,2,2,Potential Loyalists,No,Month-to-month
8050-DVOJX,9,50,4075.38,5,4,4,Champions,No,Two year
8050-WYBND,23,23,1147.74,3,3,3,Loyal Customers,No,One year
8050-XGRVL,30,62,3375.46,2,5,4,At Risk,No,One year
8051-HJRLT,134,1,72.81,1,1,1,Hibernating,Yes,Month-to-month
8053-WWDRO,140,5,95.43,1,1,1,Hibernating,Yes,Month-to-month
8058-DMYRU,24,54,4871.21,3,4,5,Needs Attention,No,Month-to-month
8058-INTPH,87,1,79.26,1,1,1,Hibernating,Yes,Month-to-month
8058-JMEQO,149,10,842.02,1,2,2,Hibernating,Yes,Month-to-month
8059-UDZFY,8,34,3545.83,5,3,4,Needs Attention,No,Month-to-month
8060-HIWJJ,27,65,5623.96,3,5,5,Needs Attention,No,Two year
8062-YBDOE,92,1,72.96,1,1,1,Hibernating,Yes,Month-to-month
8063-GBATB,124,29,2452.26,1,3,4,At Risk,Yes,Month-to-month
8063-RJYNF,79,16,1527.59,1,2,3,Needs Attention,Yes,Month-to-month
8064-RAVOH,27,3,153.28,3,1,1,Needs Attention,No,Month-to-month
8065-BVEPF,20,67,6637.11,3,5,5,Needs Attention,No,Month-to-month
8065-QBYTO,4,71,7091.36,5,5,5,Champions,No,One year
8065-YKXKD,140,9,682.6800000000001,1,2,2,Hibernating,Yes,Month-to-month
8066-POXGX,163,15,520.0600000000001,1,2,2,Hibernating,Yes,Month-to-month
8067-NIOYM,32,26,552.38,2,3,2,Needs Attention,No,Two year
8069-RHUXK,29,67,2403.0299999999997,2,5,4,At Risk,No,Two year
8069-YQQAJ,4,15,463.92,5,2,2,Potential Loyalists,No,Month-to-month
8070-AAWZP,27,26,904.34,3,3,2,Loyal Customers,No,Month-to-month
8071-SBTRN,18,69,7632.35,4,5,5,Champions,No,Two year
8073-IJDCM,155,1,19.59,1,1,1,Hibernating,Yes,Month-to-month
8075-GXIUB,4,11,213.04,5,2,1,Potential Loyalists,No,One year
8076-FEZKJ,11,10,201.23,5,2,1,Potential Loyalists,No,One year
8079-XRJRS,101,65,5839.11,1,5,5,At Risk,Yes,One year
8080-DDEMJ,133,2,90.24000000000001,1,1,1,Hibernating,Yes,Month-to-month
8080-POTJR,6,29,2327.01,5,3,4,Needs Attention,No,One year
8082-GHXOP,16,15,668.53,4,2,2,Potential Loyalists,No,Month-to-month
8083-YTZES,103,5,375.13,1,1,2,Hibernating,Yes,Month-to-month
8084-OIVBS,19,11,216.03,4,2,1,Potential Loyalists,No,One year
8085-MSNLK,18,63,7193.28,4,5,5,Champions,No,Two year
8086-OVPWV,163,3,234.04,1,1,1,Hibernating,Yes,Month-to-month
8087-LGYHQ,29,11,1039.16,2,2,3,Needs Attention,No,Month-to-month
8089-UZWLX,32,73,7599.99,2,5,5,At Risk,No,Two year
8091-TTVAX,6,59,5950.55,5,4,5,Champions,No,One year
8092-NLTGF,8,71,1770.03,5,5,3,Loyal Customers,No,Two year
8095-WANWK,24,11,499.8,3,2,2,Needs Attention,No,Month-to-month
8096-LOIST,10,18,990.61,5,2,3,Potential Loyalists,No,Month-to-month
8097-OMULG,3,61,4680.85,5,5,5,Champions,No,One year
8097-VBQTZ,26,54,3799.28,3,4,4,Needs Attention,No,Month-to-month
8098-LLAZX,160,4,385.35,1,1,2,Hibernating,Yes,Month-to-month
8098-TDCBU,20,43,1079.3,3,4,3,Loyal Customers,No,Two year
8099-MZPUJ,7,50,5608.24,5,4,5,Champions,No,Two year
8100-HZZLJ,23,44,2827.58,3,4,4,Needs Attention,No,Month-to-month
8100-PNJMH,22,68,6021.04,3,5,5,Needs Attention,No,Two year
8104-OSKWT,35,13,1037.38,2,2,3,Needs Attention,No,Month-to-month
8106-GWQOK,14,37,2215.05,4,3,4,Needs Attention,No,Two year
8107-KNCIM,9,15,1125.22,5,2,3,Potential Loyalists,No,Month-to-month
8107-RZLNV,22,74,7871.53,3,5,5,Needs Attention,No,Two year
8108-UXRQN,3,12,619.13,5,2,2,Potential Loyalists,No,Month-to-month
8109-YUOHE,24,17,952.74,3,2,2,Needs Attention,No,One year
8111-BKVDS,6,10,407.91,5,2,2,Potential Loyalists,No,Month-to-month
8111-RKSPX,43,5,350.96000000000004,2,1,2,Hibernating,Yes,Month-to-month
8111-SLLHI,151,38,3990.14,1,3,4,At Risk,Yes,Month-to-month
8118-LSUEL,165,24,2538.12,1,3,4,At Risk,Yes,Month-to-month
8118-TJAFG,2,11,1134.6,5,2,3,Potential Loyalists,No,Month-to-month
8120-JDCAM,19,5,347.8,4,1,2,Potential Loyalists,No,Month-to-month
8123-QBNAZ,5,37,3833.45,5,3,4,Needs Attention,No,Month-to-month
8124-NZVGJ,17,7,346.36,4,2,2,Potential Loyalists,No,One year
8125-QPFJD,12,73,6182.73,4,5,5,Champions,No,Two year
8128-YVJRG,54,7,557.74,2,2,2,Hibernating,Yes,Month-to-month
8129-GMVGI,28,58,1178.34,2,4,3,At Risk,No,Two year
8132-YPVBX,27,6,506.06,3,1,2,Needs Attention,No,Month-to-month
8133-ANHHJ,21,50,5142.16,3,4,5,Needs Attention,No,One year
8138-EALND,20,16,314.26,3,2,2,Needs Attention,No,Month-to-month
8143-ETQTI,27,25,489.23,3,3,2,Loyal Customers,No,Two year
8144-DGHXP,25,56,4505.1,3,4,4,Needs Attention,No,Two year
8146-QQKZH,32,70,5746.38,2,5,5,At Risk,No,Two year
8148-BPLZQ,17,36,1775.09,4,3,3,Potential Loyalists,No,Month-to-month
8148-NLEGT,28,42,967.08,2,4,2,Needs Attention,No,Two year
8148-WOCMK,21,7,138.75,3,2,1,Needs Attention,No,Two year
8149-AIQCG,26,40,2928.62,3,3,4,Needs Attention,No,Month-to-month
8149-RSOUN,103,1,92.92,1,1,1,Hibernating,Yes,Month-to-month
8150-QUDFX,23,1,17.95,3,1,1,Needs Attention,No,Month-to-month
8152-UOBNY,8,52,5520.67,5,4,5,Champions,No,One year
8152-VETUR,22,73,7149.64,3,5,5,Needs Attention,No,Two year
8155-IBNHG,141,26,1957.22,1,3,3,At Risk,Yes,Month-to-month
8158-WPEZG,25,11,396.9,3,2,2,Needs Attention,No,Month-to-month
8160-HOWOX,9,6,389.94,5,1,2,Potential Loyalists,No,Month-to-month
8161-QYMTT,29,6,553.05,2,1,2,Hibernating,No,Month-to-month
8164-OCKUJ,2,60,1233.81,5,4,3,Loyal Customers,No,Two year
8165-CBKXO,24,66,3751.99,3,5,4,Needs Attention,No,Two year
8165-ZJRNM,4,71,1683.04,5,5,3,Loyal Customers,No,Two year
8166-ORCHU,4,35,3307.31,5,3,4,Needs Attention,No,One year
8166-ZZTFS,156,67,5376.1900000000005,1,5,5,At Risk,Yes,Two year
8167-GJLRN,20,2,59.33,3,1,1,Needs Attention,No,Month-to-month
8168-UQWWF,50,12,1157.08,2,2,3,Needs Attention,Yes,Month-to-month
8169-SAEJD,23,69,3918.73,3,5,4,Needs Attention,No,Two year
8173-RXAYP,22,26,502.91,3,3,2,Loyal Customers,No,Two year
8174-LNWMW,1,30,618.19,5,3,2,Potential Loyalists,No,Two year
8174-TBVCF,21,71,6803.97,3,5,5,Needs Attention,No,Two year
8178-EYZUO,86,46,4315.83,1,4,4,At Risk,Yes,Month-to-month
8180-AKMJV,17,1,47.63,4,1,1,Potential Loyalists,No,Month-to-month
8181-YHCMF,24,69,4135.15,3,5,4,Needs Attention,No,Two year
8182-BJDSI,37,29,2588.64,2,3,4,At Risk,Yes,Month-to-month
8182-PNAGI,105,11,538.64,1,2,2,Hibernating,Yes,Month-to-month
8183-ONMXC,85,3,227.55,1,1,1,Hibernating,Yes,Month-to-month
8184-WMOFI,30,62,4485.12,2,5,4,At Risk,No,One year
8185-UPYBR,124,7,534.35,1,2,2,Hibernating,Yes,Month-to-month
8189-DUKMV,12,4,85.07,4,1,1,Potential Loyalists,No,One year
8189-HBVRW,9,52,4738.29,5,4,5,Champions,No,Month-to-month
8189-XRIKE,8,34,3087.33,5,3,4,Needs Attention,No,Month-to-month
8190-ZTQFB,17,42,2158.15,4,4,4,Champions,No,One year
8191-XWSZG,11,51,1062.3,5,4,3,Loyal Customers,No,One year
8194-PEEBY,29,26,515.32,2,3,2,Needs Attention,No,One year
8197-BFWVU,11,73,6821.76,5,5,5,Champions,No,Two year
8198-RKSZG,22,15,1183.23,3,2,3,Needs Attention,No,Month-to-month
8199-ZLLSA,93,68,7905.23,1,5,5,At Risk,Yes,One year
8200-KLNYW,19,20,1606.35,4,3,3,Potential Loyalists,No,One year
8200-LGKSR,31,72,5981.9,2,5,5,At Risk,No,Two year
8201-AAXCB,14,27,1642.44,4,3,3,Potential Loyalists,No,Month-to-month
8203-XJZRC,6,1,21.29,5,1,1,Potential Loyalists,No,Month-to-month
8204-TIFGJ,8,23,463.84000000000003,5,3,2,Potential Loyalists,No,Month-to-month
8204-YJCLA,18,74,4793.56,4,5,5,Champions,No,Two year
8205-MQUGY,17,14,690.01,4,2,2,Potential Loyalists,No,Month-to-month
8205-OTCHB,52,21,929.0,2,3,2,Needs Attention,Yes,One year
8205-VSLRB,27,69,5286.38,3,5,5,Needs Attention,No,Two year
8207-DMRVL,14,71,8140.08,4,5,5,Champions,No,Two year
8207-VVMYB,6,70,1806.75,5,5,3,Loyal Customers,No,Two year
8208-EUMTE,22,16,889.81,3,2,2,Needs Attention,No,Two year
8212-CRQXP,8,22,1762.47,5,3,3,Potential Loyalists,No,Month-to-month
8212-DJRCH,16,6,543.47,4,1,2,Potential Loyalists,No,Month-to-month
8213-TAZPM,7,71,7807.07,5,5,5,Champions,No,One year
8215-NGSPE,25,44,879.92,3,4,2,Loyal Customers,No,Two year
8216-AZUUZ,5,41,4175.98,5,4,4,Champions,No,Two year
8217-QYOHV,20,5,278.52,3,1,1,Needs Attention,No,Month-to-month
8218-FFJDS,7,73,6366.22,5,5,5,Champions,No,Two year
8219-VYBVI,21,40,1011.99,3,4,3,Loyal Customers,No,Two year
8220-OCUFY,10,23,1394.7,5,3,3,Potential Loyalists,No,One year
8221-EQDGL,31,34,2058.5,2,3,3,At Risk,No,Month-to-month
8221-HVAYI,19,37,2577.2599999999998,4,3,4,Needs Attention,No,Two year
8224-DWCKX,27,12,897.61,3,2,2,Needs Attention,No,Month-to-month
8224-IVVPA,15,29,1634.2,4,3,3,Potential Loyalists,No,Month-to-month
8224-KDLKN,15,72,1801.99,4,5,3,Loyal Customers,No,Two year
8224-UAXBZ,6,58,2639.65,5,4,4,Champions,No,One year
8225-BTJAU,54,9,703.91,2,2,2,Hibernating,Yes,Month-to-month
8226-BXGES,13,63,5611.29,4,5,5,Champions,No,One year
8229-BUJHX,24,73,1489.46,3,5,3,Loyal Customers,No,Two year
8229-MYEJZ,32,11,572.21,2,2,2,Hibernating,No,Month-to-month
8229-TNIQA,161,6,266.5,1,1,1,Hibernating,Yes,Month-to-month
8231-BSWXX,13,71,5657.02,4,5,5,Champions,No,One year
8232-CTLKO,27,68,4076.0,3,5,4,Needs Attention,No,Two year
8232-UTFOZ,25,70,1405.94,3,5,3,Loyal Customers,No,Two year
8234-GSZYK,24,42,1101.93,3,4,3,Loyal Customers,No,Two year
8237-ULIXL,26,72,1792.53,3,5,3,Loyal Customers,No,Two year
8241-JUIQO,21,60,1154.3700000000001,3,4,3,Loyal Customers,No,One year
8242-JSVBO,28,8,359.61,2,2,2,Hibernating,No,Month-to-month
8242-PDSGJ,12,69,2683.96,4,5,4,Champions,No,Two year
8242-SOQUO,25,7,580.3299999999999,3,2,2,Needs Attention,No,Month-to-month
8245-UMPYT,69,15,1431.07,1,2,3,Needs Attention,Yes,Month-to-month
8246-SHFGA,31,19,398.87,2,2,2,Hibernating,No,Month-to-month
8249-THVEC,16,50,971.4,4,4,3,Loyal Customers,No,One year
8250-ZNGGW,13,5,300.56,4,1,2,Potential Loyalists,No,Month-to-month
8257-RZAHR,111,13,844.05,1,2,2,Hibernating,Yes,Month-to-month
8258-GSTJK,36,4,306.63,2,1,2,Hibernating,Yes,Month-to-month
8259-DZLIZ,8,64,3426.82,5,5,4,Champions,No,One year
8259-NFJTV,20,6,215.42,3,1,1,Needs Attention,No,Month-to-month
8260-NGFNY,82,2,50.06,1,1,1,Hibernating,Yes,Month-to-month
8261-GWDBQ,18,62,7149.27,4,5,5,Champions,No,Two year
8262-COGGB,22,1,20.24,3,1,1,Needs Attention,No,Month-to-month
8263-JQAIK,131,3,74.2,1,1,1,Hibernating,Yes,Month-to-month
8263-OKETD,15,20,1377.0,4,3,3,Potential Loyalists,No,Month-to-month
8263-QMNTJ,3,73,8425.28,5,5,5,Champions,No,Two year
8265-HKSOW,25,74,7972.69,3,5,5,Needs Attention,No,Two year
8266-VBFQL,32,4,361.23,2,1,2,Hibernating,No,Month-to-month
8267-KFGYD,7,1,20.9,5,1,1,Potential Loyalists,No,Month-to-month
8267-ZNYVZ,63,32,3324.49,2,3,4,At Risk,Yes,One year
8268-YDIXR,9,55,5140.22,5,4,5,Champions,No,One year
8270-RKSAP,15,8,560.4200000000001,4,2,2,Potential Loyalists,No,Month-to-month
8272-ONJLV,32,13,1233.72,2,2,3,Needs Attention,No,One year
8276-MQBYC,137,52,5103.32,1,4,5,At Risk,Yes,Month-to-month
8277-RVRSV,23,32,773.33,3,3,2,Loyal Customers,No,One year
8280-MQRQN,102,1,52.81,1,1,1,Hibernating,Yes,Month-to-month
8285-ABVLB,20,70,1394.37,3,5,3,Loyal Customers,No,Two year
8286-AFUYI,31,1,47.66,2,1,1,Hibernating,No,Month-to-month
8290-YWKHZ,64,34,3168.53,2,3,4,At Risk,Yes,Month-to-month
8292-FRFZQ,1,39,1613.53,5,3,3,Potential Loyalists,No,One year
8292-ITGYJ,5,44,1095.88,5,4,3,Loyal Customers,No,Two year
8292-TYSPY,175,21,1140.26,1,3,3,At Risk,Yes,Month-to-month
8294-UIMBA,9,31,2936.25,5,3,4,Needs Attention,No,One year
8295-FHIVV,21,7,132.22,3,2,1,Needs Attention,No,Month-to-month
8295-KMENE,18,59,4456.08,4,4,4,Champions,No,Two year
8305-VHZBZ,165,1,19.18,1,1,1,Hibernating,Yes,Month-to-month
8309-IEYJD,31,3,207.97,2,1,1,Hibernating,No,Month-to-month
8309-PPCED,20,71,7813.99,3,5,5,Needs Attention,No,Two year
8311-UEUAB,8,68,5135.7,5,5,5,Champions,No,Two year
8313-AFGBW,21,46,3408.04,3,4,4,Needs Attention,No,Two year
8313-KTIHG,17,3,184.94,4,1,1,Potential Loyalists,No,Month-to-month
8313-NDOIA,23,25,2585.24,3,3,4,Needs Attention,No,Month-to-month
8314-DPQHL,15,9,452.74,4,2,2,Potential Loyalists,No,One year
8314-HTWVE,26,6,122.6,3,1,1,Needs Attention,No,Two year
8316-BBQAY,27,65,3893.3,3,5,4,Needs Attention,No,Two year
8317-BVKSO,11,13,261.78,5,2,1,Potential Loyalists,No,Month-to-month
8318-LCNBW,8,37,1968.99,5,3,3,Potential Loyalists,No,One year
8319-QBEHW,30,28,1119.92,2,3,3,At Risk,No,One year
8325-QRPZR,6,9,660.22,5,2,2,Potential Loyalists,No,Month-to-month
8327-LZKAS,65,42,4474.3,2,4,4,At Risk,Yes,One year
8327-WKMIE,26,38,767.9,3,3,2,Loyal Customers,No,One year
8328-SKJNO,10,25,1022.98,5,3,3,Potential Loyalists,No,One year
8329-GWVPJ,35,49,3377.2200000000003,2,4,4,At Risk,No,Month-to-month
8329-IBCTI,39,3,57.86,2,1,1,Hibernating,Yes,Month-to-month
8329-UTMVM,21,27,2864.32,3,3,4,Needs Attention,No,One year
8331-ZXFOE,13,59,4178.24,4,4,4,Champions,No,One year
8332-OSJDW,33,13,342.69,2,2,2,Hibernating,No,One year
8336-TAVKX,34,72,5625.56,2,5,5,At Risk,No,Two year
8337-MSSXB,91,16,1361.41,1,2,3,Needs Attention,Yes,Month-to-month
8337-UPOAQ,157,9,827.34,1,2,2,Hibernating,Yes,Month-to-month
8338-QIUNR,12,72,4805.72,4,5,5,Champions,No,Two year
8344-WFMFH,25,9,441.54,3,2,2,Needs Attention,No,Month-to-month
8345-MVDYC,16,46,3770.37,4,4,4,Champions,No,Two year
8347-GDTMP,22,64,1248.4,3,5,3,Loyal Customers,No,Two year
8348-HFYIV,148,2,98.99000000000001,1,1,1,Hibernating,Yes,Month-to-month
8348-JLBUG,22,63,5068.81,3,5,5,Needs Attention,No,One year
8350-NYMVI,17,40,1650.21,4,4,3,Loyal Customers,No,Month-to-month
8356-WUAOJ,31,2,90.31,2,1,1,Hibernating,No,Month-to-month
8357-EQXFO,54,8,768.36,2,2,2,Hibernating,Yes,Month-to-month
8361-LBRDI,10,58,1396.45,5,4,3,Loyal Customers,No,Two year
8361-LTMKD,76,5,383.22,1,1,2,Hibernating,Yes,Month-to-month
8364-TRMMK,105,3,145.88,1,1,1,Hibernating,Yes,Month-to-month
8372-JUXUI,60,1,81.25,2,1,1,Hibernating,Yes,Month-to-month
8374-UULRV,11,73,6306.93,5,5,5,Champions,No,Two year
8374-XGEJJ,95,42,4221.87,1,4,4,At Risk,Yes,Month-to-month
8375-DKEBR,95,1,77.73,1,1,1,Hibernating,Yes,Month-to-month
8375-KVTHK,29,70,7078.9,2,5,5,At Risk,No,One year
8378-LKJAF,27,39,3891.83,3,3,4,Needs Attention,No,Month-to-month
8380-MQINP,8,54,1086.9,5,4,3,Loyal Customers,No,Two year
8380-PEFPE,160,1,75.53,1,1,1,Hibernating,Yes,Month-to-month
8382-SHQEH,42,8,685.32,2,2,2,Hibernating,Yes,Month-to-month
8383-SGHJU,8,34,2028.16,5,3,3,Potential Loyalists,No,One year
8384-FZBJK,35,56,5609.88,2,4,5,At Risk,No,Month-to-month
8387-MOJJT,146,44,3485.18,1,4,4,At Risk,Yes,Month-to-month
8387-UGUSU,27,16,324.02,3,2,2,Needs Attention,No,Month-to-month
8388-DMKAE,3,10,201.37,5,2,1,Potential Loyalists,No,Two year
8388-FYNPZ,33,3,172.18,2,1,1,Hibernating,No,Month-to-month
8390-FESFV,7,61,5189.58,5,5,5,Champions,No,Two year
8393-DLHGA,151,25,2450.71,1,3,4,At Risk,Yes,Month-to-month
8393-JMVMB,16,2,41.13,4,1,1,Potential Loyalists,No,Month-to-month
8395-ETZKQ,24,68,1331.98,3,5,3,Loyal Customers,No,One year
8397-MVTAZ,148,35,3493.31,1,3,4,At Risk,Yes,Month-to-month
8398-TBIYD,16,74,6222.64,4,5,5,Champions,No,Two year
8399-YNDCH,43,22,1312.79,2,3,3,At Risk,Yes,Month-to-month
8400-WZICQ,9,55,3059.7,5,4,4,Champions,No,Month-to-month
8401-EMUWF,14,43,2980.68,4,4,4,Champions,No,Month-to-month
8402-EIVQS,10,69,6987.29,5,5,5,Champions,No,One year
8402-OOOHJ,29,41,847.04,2,4,2,Needs Attention,No,Two year
8404-FYDIB,27,25,2142.96,3,3,4,Needs Attention,No,Month-to-month
8404-GFGCZ,22,3,200.49,3,1,1,Needs Attention,No,Month-to-month
8404-VIOMB,15,65,4049.37,4,5,4,Champions,No,Two year
8404-VLQFB,21,15,384.81,3,2,2,Needs Attention,No,Month-to-month
8405-IGQFX,14,62,5557.56,4,5,5,Champions,No,One year
8406-LNMHF,20,60,4930.77,3,4,5,Needs Attention,No,One year
8409-WQJUX,12,25,1362.89,4,3,3,Potential Loyalists,No,One year
8410-BGQXN,29,5,92.61,2,1,1,Hibernating,No,Month-to-month
8413-VONUO,94,1,102.16,1,1,1,Hibernating,Yes,Month-to-month
8413-YNHNV,29,68,6162.02,2,5,5,At Risk,No,Two year
8414-MYSHR,148,5,454.35,1,1,2,Hibernating,Yes,Month-to-month
8414-OOEEL,7,65,5134.91,5,5,5,Champions,No,Two year
8417-FMLZI,98,8,674.45,1,2,2,Hibernating,Yes,Month-to-month
8417-GSODA,26,30,2759.42,3,3,4,Needs Attention,No,One year
8421-WZOOW,30,59,5613.33,2,4,5,At Risk,No,Month-to-month
8429-XIBUM,79,23,2342.58,1,3,4,At Risk,Yes,Month-to-month
8430-TWCBX,13,48,988.86,4,4,3,Loyal Customers,No,One year
8433-WPJTV,8,64,6634.57,5,5,5,Champions,No,One year
8433-WXGNA,126,1,76.22,1,1,1,Hibernating,Yes,Month-to-month
8434-PNQZX,26,41,3239.21,3,4,4,Needs Attention,No,Two year
8434-VGEQQ,9,61,1248.84,5,5,3,Loyal Customers,No,Two year
8436-BJUMM,93,28,2360.94,1,3,4,At Risk,Yes,Month-to-month
8439-LTUGF,11,11,219.81,5,2,1,Potential Loyalists,No,Month-to-month
8441-SHIPE,28,66,1681.29,2,5,3,At Risk,No,Two year
8443-WVPSS,70,12,1186.42,1,2,3,Needs Attention,Yes,Month-to-month
8443-ZRDBZ,110,3,226.4,1,1,1,Hibernating,Yes,Month-to-month
8444-WRIDW,44,68,5470.85,2,5,5,At Risk,Yes,Month-to-month
8445-DNBAE,6,2,99.15,5,1,1,Potential Loyalists,No,Month-to-month
8450-JOVAH,41,3,165.95,2,1,1,Hibernating,Yes,Month-to-month
8450-LUGUK,9,38,901.18,5,3,2,Potential Loyalists,No,Two year
8450-UYIBU,15,37,1469.52,4,3,3,Potential Loyalists,No,Month-to-month
8454-AATJP,24,73,8465.55,3,5,5,Needs Attention,No,Two year
8455-HIRAQ,22,9,400.0,3,2,2,Needs Attention,No,Month-to-month
8456-QDAVC,20,19,1492.91,3,2,3,Needs Attention,No,Month-to-month
8457-XIGKN,8,20,386.91,5,3,2,Potential Loyalists,No,Month-to-month
8461-EFQYM,23,40,968.88,3,4,3,Loyal Customers,No,One year
8464-EETCQ,23,59,1108.02,3,4,3,Loyal Customers,No,Two year
8465-SBRXP,8,40,3823.17,5,4,4,Champions,No,Two year
8466-PZBLH,6,66,6878.51,5,5,5,Champions,No,Two year
8467-WYNSR,27,24,1321.11,3,3,3,Loyal Customers,No,Month-to-month
8468-EHYJA,7,58,5783.89,5,4,5,Champions,No,Month-to-month
8468-FZTOE,11,71,5245.37,5,5,5,Champions,No,Two year
8469-SNFFH,15,69,5489.32,4,5,5,Champions,No,One year
8473-VUVJN,76,2,147.73000000000002,1,1,1,Hibernating,Yes,Month-to-month
8474-UMLNT,34,13,894.44,2,2,2,Hibernating,No,Month-to-month
8480-PPONV,18,61,7054.29,4,5,5,Champions,No,Two year
8481-YYXWG,130,5,455.08,1,1,2,Hibernating,Yes,Month-to-month
